video_url,user_url,username,title,view_num,created_at,shortdesc,collected_at
/watch?v=1nX94QYDhQ4&pp=ygUocHVibGljIHRyYW5zcG9ydGF0aW9uIHNlYXR0bGUgd2FzaGluZ3Rvbg%3D%3D,/@explorersinmotion6905,Explorers In Motion,Seattle Washington Hop On Hop Off Bus Tour,2.9K,1 year,explorersinmotion.com.,2024-01-25 20:40:51.108379
/watch?v=gcH5yKn6_UA&pp=ygUocHVibGljIHRyYW5zcG9ydGF0aW9uIHNlYXR0bGUgd2FzaGluZ3Rvbg%3D%3D,/@allancabato1093,Allan Cabato,Downtown Seattle Washington Tour Bus Hop On Hop Off,569,4 months,Track: Ikson - Early Hours [Official] Music provided by Ikson® Listen: • #61 Early Hours (... #seattle #spaceneedle #washington.,2024-01-25 20:40:51.111183
/watch?v=R67F-P1SY7g&pp=ygUocHVibGljIHRyYW5zcG9ydGF0aW9uIHNlYXR0bGUgd2FzaGluZ3Rvbg%3D%3D,/@Welwyn22,Welwyn22,"Buses in Seattle, WA (Volume Eight)",172K,7 years,This may just be the volume with the highest amount of variety in the fleet of both King County Metro and Sound Transit - also ...,2024-01-25 20:40:51.113917
/watch?v=ggC5N6GnqFg&pp=ygUocHVibGljIHRyYW5zcG9ydGF0aW9uIHNlYXR0bGUgd2FzaGluZ3Rvbg%3D%3D,/@GreenerGrass,Jeb Brooks,2 DAYS on Amtrak Coast Starlight Train from LA to Seattle,2M,1 year,Watch this video to see what it's like to travel on Amtrak's Coast Starlight train along the West Coast of the United States from Los ...,2024-01-25 20:40:51.118038
/watch?v=QutblFjfGbE&pp=ygUocHVibGljIHRyYW5zcG9ydGF0aW9uIHNlYXR0bGUgd2FzaGluZ3Rvbg%3D%3D,/@YetAnotherUrbanist,Yet Another Urbanist,Sound Transit 3 | How Austerity Can Ruin a Great Transit Project,32K,5 months,"Sound Transit 3 is an ambitious expansion to Seattle's Link Light Rail system, but recently, Sound Transit has been experimenting ...",2024-01-25 20:40:51.120953
/watch?v=vK1AQq2Oaag&pp=ygUocHVibGljIHRyYW5zcG9ydGF0aW9uIHNlYXR0bGUgd2FzaGluZ3Rvbg%3D%3D,/@LivinginSeattleWashington,Living in Seattle Washington,"Don't Move to Seattle,Washington Unless You Can Handle These 6 Things!",96K,8 months,"Are you thinking of moving and buying a house in Seattle, Washington? This video Tova talks about the 6 reasons on WHY ...",2024-01-25 20:40:51.125869
/watch?v=fTpt4tMnDT0&pp=ygUocHVibGljIHRyYW5zcG9ydGF0aW9uIHNlYXR0bGUgd2FzaGluZ3Rvbg%3D%3D,/@MilesinTransit,Miles in Transit,We Took a 100+ Hour Greyhound From Boston to Seattle,578K,1 year,"This one was pretty insane. Thanks to my patrons: Adrian, Alex, Alexander Trout, andrew mullins, Andrew Schumacher, Andy ...",2024-01-25 20:41:00.698664
/shorts/r0oUuobvA5M,/@LifeisAmazingChannel,Life is Amazing,Inside Amtrak Train. Seattle WA,1.3K,2 months,Inside Amtrak Train. Seattle WA.,2024-01-25 20:41:00.700702
/watch?v=LfjXPG_YuVc&pp=ygUocHVibGljIHRyYW5zcG9ydGF0aW9uIHNlYXR0bGUgd2FzaGluZ3Rvbg%3D%3D,/@VanishingUnderground,Vanishing Underground,Seattle's Light Rail & Commuter Rail Network Evolution,39K,2 years,"From its beginning in 1962, Seattle's light rail and commuter rail network has grown to 39 stations, spanning 110 miles (177 ...",2024-01-25 20:41:00.701895
/watch?v=mgiT4FUkiBo&pp=ygUocHVibGljIHRyYW5zcG9ydGF0aW9uIHNlYXR0bGUgd2FzaGluZ3Rvbg%3D%3D,/@KING5Seattle,KING 5 Seattle,Fending off fentanyl use on public transit: How agencies are responding,2.4K,11 months,"So far this year, 87 people have died from fentanyl overdoses in King County alone, according to county data. Now, as the ...",2024-01-25 20:41:00.703451
/watch?v=bDuLXGaBeeM&pp=ygUocHVibGljIHRyYW5zcG9ydGF0aW9uIHNlYXR0bGUgd2FzaGluZ3Rvbg%3D%3D,/@woltersworld,Wolters World,The Train from Vancouver to Seattle Explained,347K,5 years,Want to Take the Amtrak train from Vancouver to Seattle or Seattle to Vancouver? Well this video answers your questions about ...,2024-01-25 20:41:00.705465
/watch?v=YyQrKUaUFjs&pp=ygUocHVibGljIHRyYW5zcG9ydGF0aW9uIHNlYXR0bGUgd2FzaGluZ3Rvbg%3D%3D,/@KING5Seattle,KING 5 Seattle,Sound Transit unveils new train for Tacoma line light rail extension,7.4K,1 year,Sound Transit has received the first of the trains that will run on the Hilltop extension of Tacoma's light rail system.,2024-01-25 20:41:00.706768
